Filename,x,y,w,h,W,H
110eb5ed55faa07000879894053a1db9.jpg,623.0,169.0,17.0,19.0,768.0,512.0
6471cf5579802434aaf1bfe1a56d80e5.jpg,416.0,359.0,17.0,23.0,512.0,683.0
0f37aa71ddfc26ff1b84b742d1cc6143.jpg,430.0,172.0,17.0,19.0,691.0,496.0
bff0cd5157a3dde174228c1ea21f1811.jpg,605.0,216.0,21.0,26.0,683.0,512.0
3b60c2f46f363a58ee8a3a8a068df24e.jpg,549.0,85.0,40.0,59.0,768.0,512.0
1d293e6090b8c5875129d21f9664b8a3.jpg,18.0,192.0,17.0,19.0,683.0,512.0
3975173e9863e7bfaf04dd5a1dd2069c.jpg,73.0,31.0,41.0,54.0,683.0,512.0
0268261a61ce6631486b22b7f009d45c.jpg,294.0,196.0,18.0,21.0,512.0,683.0
652bc64fbd9d1bd3d2f719aa573a3c9c.jpg,600.0,248.0,16.0,20.0,640.0,480.0
58963a2303b5a923e8d8d1989377e51d.jpg,384.0,98.0,30.0,39.0,917.0,512.0
8a77c8fa52bdf89332d84f1e45aee038.jpg,286.0,27.0,37.0,48.0,521.0,512.0
92230dcabbb074beb3db5235bb64bbcb.jpg,139.0,126.0,94.0,124.0,512.0,512.0
3f8faf0a69032616dee5c890641bbd00.jpg,269.0,56.0,99.0,137.0,512.0,512.0
56e7284a01a6f1a3963abf31569c4745.jpg,294.0,62.0,110.0,135.0,512.0,512.0
6e7ca5c78b06c08a687ee9d9190349d8.jpg,371.0,95.0,103.0,105.0,512.0,512.0
cf3e1655929ce20ae8750a5ad3e21210.jpg,330.0,88.0,75.0,89.0,512.0,512.0
ed1521b98e83f2c9db22e30a9c5fff38.jpg,63.0,77.0,81.0,114.0,512.0,512.0
15712e316ac179595428351a5733cdd6.jpg,389.0,83.0,71.0,91.0,512.0,512.0
cbda0b843f3199fba8544365c4c2e6d7.jpg,28.0,27.0,128.0,166.0,500.0,500.0
191938cdc19d248a66c9674c8acaa448.jpg,140.0,272.0,65.0,86.0,512.0,512.0
3ed8a9653820b73515a0056580f6dd80.jpg,291.0,109.0,73.0,99.0,512.0,512.0
819288d7c64c276b3db235db27c828d1.jpg,35.0,31.0,114.0,162.0,512.0,512.0
757fb81c9b0556ae09c86c354f69faa5.jpg,414.0,67.0,80.0,92.0,512.0,512.0
234797d194346328b46ba6d037ceaba7.jpg,151.0,58.0,85.0,119.0,512.0,512.0
0c1611eec3bc994e82d94b4362f1579c.jpg,334.0,88.0,102.0,104.0,512.0,512.0
d97f108208caf630e802f3de7b14ee81.jpg,393.0,106.0,103.0,129.0,512.0,512.0
57510e134097219066ed16f69338ac67.jpg,91.0,66.0,122.0,171.0,512.0,512.0
8310817d1412d01901e64c5cc255682f.jpg,105.0,42.0,106.0,158.0,512.0,512.0
6a7015d9000728988b07c89eb4d46533.jpg,297.0,146.0,66.0,78.0,512.0,512.0
4509bc0a04f02b003ca0738d6513c1f0.jpg,131.0,74.0,107.0,140.0,512.0,512.0
4e94ba7206b3c4c984bd0c218e31bf5f.jpg,378.0,124.0,70.0,99.0,512.0,512.0
562be50e13eab87200c94cc35dc6313e.jpg,347.0,72.0,92.0,111.0,512.0,512.0
cd5a5eb8d0b31045e473cd7822ea8ef4.jpg,304.0,81.0,92.0,130.0,512.0,512.0
5531e6d0619edb88fb94f3c867726064.jpg,56.0,51.0,93.0,126.0,512.0,512.0
21a3e38d14f4df4255858969245b34dd.jpg,133.0,68.0,67.0,90.0,512.0,512.0
f2c6702b4c8da2c8438623ae4f119c6f.jpg,276.0,46.0,114.0,155.0,512.0,512.0
d53ee525a2dde7142e01099b0196b843.jpg,276.0,127.0,84.0,113.0,512.0,512.0
3dbea65af8ea4b8a66b3f8ffd4399e4b.jpg,140.0,103.0,77.0,98.0,512.0,512.0
44c667e36ff95bb7954880d6f780372a.jpg,367.0,55.0,86.0,114.0,512.0,512.0
2d84a1aee059d14cea0a854a1cf02a50.jpg,182.0,163.0,74.0,90.0,512.0,512.0
d5f5c31a093771de0e577a14cb036e4d.jpg,149.0,67.0,104.0,127.0,512.0,512.0
0797cf6756370d0b13879781415857b4.jpg,151.0,85.0,87.0,119.0,512.0,512.0
7bf5a0acc17b472b7f5d360e826b2db2.jpg,256.0,119.0,73.0,87.0,512.0,512.0
4ca812d31f724297374e087dfa3af482.jpg,131.0,44.0,93.0,132.0,512.0,512.0
e69abc6ad34f496c4ebc4da27da5a53f.jpg,274.0,25.0,93.0,131.0,512.0,512.0
8f5e82bceb52eb85fe4fa4c2f0d7d588.jpg,299.0,36.0,126.0,171.0,512.0,512.0
38410b186c402f6d00743a667b7902ac.jpg,27.0,78.0,85.0,121.0,512.0,512.0
290a97bab5847de6cd9d5aecdb4a26e5.jpg,378.0,139.0,65.0,96.0,512.0,512.0
1305a2e1f4ee60737636807bc24ebe89.jpg,121.0,60.0,86.0,117.0,512.0,512.0
3533e3d0545ffbff00ed9cb62974a5a0.jpg,172.0,35.0,81.0,118.0,512.0,512.0
e536a063a88399c2f0b99e37ba6123da.jpg,325.0,32.0,71.0,91.0,512.0,512.0
18eb0c7282fedba99220d8b2b738713c.jpg,248.0,56.0,104.0,125.0,484.0,484.0
2d558463a25b86eeef36b5cf46daaba4.jpg,277.0,85.0,102.0,157.0,512.0,512.0
98feb1a498b60e22ee6f661c2b1ffe1d.jpg,163.0,93.0,70.0,91.0,512.0,512.0
4a662052e0b2329d8876c3a926c01515.jpg,302.0,52.0,117.0,140.0,512.0,512.0
aaf90c81ef7dfd461afb8b694ca3ca74.jpg,258.0,138.0,79.0,112.0,512.0,512.0
e82c850196dd3a7897464d0c6346d895.jpg,17.0,291.0,84.0,121.0,512.0,512.0
68ec6b077c28be0cad40b8a0db1b8f5b.jpg,393.0,45.0,67.0,83.0,512.0,512.0
f73038d3d9046aeeedab6b65bfda7754.jpg,313.0,296.0,75.0,94.0,512.0,512.0
724d8dd1ab9ba9498ce892c3715edf87.jpg,297.0,66.0,71.0,90.0,512.0,512.0
0cf25ead200292bb47f9e68b9f9cfe52.jpg,321.0,159.0,71.0,97.0,512.0,512.0
5a65dc43133eedfb05946f489bf46ee2.jpg,46.0,60.0,90.0,135.0,512.0,512.0
8119b8d81bef2263b4f8ff6377184f9d.jpg,284.0,96.0,68.0,83.0,512.0,512.0
83fb34d4ae58cafaf2e3bc75636025ba.jpg,133.0,19.0,76.0,82.0,480.0,480.0
e527f9c1deefca00e2cac3e519b8adb2.jpg,128.0,111.0,72.0,94.0,512.0,512.0
7db05a2556bf39d083099f2a18ae22bc.jpg,61.0,42.0,96.0,128.0,480.0,480.0
7591c908a3fdf7983e77ee6f4b9d57c1.jpg,264.0,120.0,67.0,90.0,512.0,512.0
9635ad86c8854b19a8aa170f3f2e1000.jpg,271.0,38.0,125.0,182.0,512.0,512.0
a638b12d18142e9b4a706f9d6a50ae38.jpg,337.0,53.0,103.0,124.0,512.0,512.0
c53995d3d08b73d8166b7a04c792a14a.jpg,256.0,93.0,95.0,118.0,512.0,512.0
1739bb21040c77918da3e151dbc58a6a.jpg,140.0,99.0,88.0,113.0,512.0,512.0
3a5d80e50e2bdc9662d66be9921aa0ec.jpg,91.0,19.0,92.0,128.0,512.0,512.0
5e8bc1b48c899f1f128509cc6b034f69.jpg,134.0,58.0,67.0,89.0,512.0,512.0
a5551d8accaa741408b25adcbc521abf.jpg,66.0,111.0,126.0,143.0,512.0,512.0
4cb1e5c99552476d0e6092317b0c9f30.jpg,256.0,74.0,67.0,91.0,512.0,512.0
4cc1e815e8fd089e11ad5c69a72f9594.jpg,107.0,74.0,84.0,110.0,512.0,512.0
cee34a8ae8ae5f6804fffb976c9704c1.jpg,303.0,138.0,75.0,96.0,512.0,512.0
cf41d3c3ba72b19d32fe785b396739fe.jpg,307.0,65.0,145.0,130.0,512.0,512.0
f2fe348abec8fe80fa44d607988ad1da.jpg,73.0,263.0,106.0,149.0,512.0,512.0
aceb8255df95c8b6c82f80d451fc4e03.jpg,287.0,38.0,88.0,125.0,512.0,512.0
77099a59ca41e876e84ce804039a0e4f.jpg,388.0,137.0,94.0,116.0,512.0,512.0
aa46b9906d6ad14430825692c4a86401.jpg,259.0,159.0,74.0,97.0,512.0,512.0
5059732a6da7d3d9468c13e6ba64a30b.jpg,63.0,58.0,133.0,178.0,512.0,512.0
b033e66cc24529ee5e27f39714943144.jpg,136.0,84.0,109.0,132.0,512.0,512.0
571bec6c7b3d5b7ac00af387f3172ccf.jpg,315.0,99.0,121.0,107.0,512.0,512.0
4b7d3d6b1535c0e55c21d26f25017406.jpg,52.0,47.0,62.0,77.0,480.0,480.0
65edac3fb34742ab8a921b6b875381dc.jpg,167.0,120.0,66.0,89.0,512.0,512.0
582fde352a0047aefdd5187e2b82b406.jpg,61.0,41.0,111.0,144.0,512.0,512.0
d9fe6143c8f21bbba494b27cb7523188.jpg,335.0,80.0,104.0,142.0,512.0,512.0
0b5d0d4997fa730cc2747c4183d5674a.jpg,358.0,129.0,89.0,125.0,512.0,512.0
3fd5aa8609d99b9090b10e252c339312.jpg,90.0,259.0,67.0,73.0,512.0,512.0
8af5a37db9b8aa74755425874a8a132b.jpg,119.0,77.0,68.0,85.0,512.0,512.0
f31a4420fea86e5c6371d2137a73493e.jpg,369.0,38.0,127.0,170.0,512.0,512.0
7d757ec8814f4bcf0f90b777d8e047ef.jpg,84.0,119.0,75.0,92.0,512.0,512.0
27a2534d4fb50d53217eef4cf713cfd9.jpg,144.0,128.0,83.0,106.0,512.0,512.0
11bb87e78c12bd6f7abcc7fff92ce744.jpg,64.0,75.0,98.0,150.0,512.0,512.0
b3b7eaee89bbab4c9247d71b374cfddf.jpg,126.0,72.0,103.0,137.0,512.0,512.0
da8c298f2a548200d48627887ac6018a.jpg,373.0,55.0,86.0,112.0,512.0,512.0
eb568a2a6ee6c8ba0a71eb537cb462bf.jpg,46.0,68.0,134.0,165.0,512.0,512.0
dd6e6c17656cf4bd7acccac34ea112c3.jpg,287.0,61.0,126.0,156.0,512.0,512.0
35e54db79866c249d9eee4a13ca4639c.jpg,309.0,40.0,143.0,185.0,512.0,512.0
fdc25427459c4484a3380a97a473ad50.jpg,169.0,102.0,83.0,106.0,512.0,512.0
1e655212d3162c8567c28092e458e266.jpg,158.0,101.0,79.0,93.0,512.0,512.0
36af079ca49d999c7eecfa5adaa6f525.jpg,128.0,62.0,97.0,130.0,512.0,512.0
2954b4f723afcd2e7a2ff19a58ee7232.jpg,152.0,49.0,82.0,118.0,512.0,512.0
23c248db769b93135aa80fc78d221b67.jpg,350.0,160.0,78.0,86.0,512.0,512.0
932a2704f80064ad842d630c6b5803d8.jpg,158.0,134.0,78.0,89.0,512.0,512.0
d81de9f5f5bf4b62a38679d97d0d7b40.jpg,68.0,100.0,90.0,113.0,512.0,512.0
aa67c35885c128d5f196608efd271080.jpg,21.0,56.0,86.0,109.0,512.0,512.0
aa1b1bac9bc87dffb0341ae3324740cf.jpg,265.0,119.0,71.0,98.0,512.0,512.0
aa843a317978ec7f0c4d65eab81799d3.jpg,264.0,53.0,141.0,185.0,512.0,512.0
d8ed7a611cc48177238735d73e01210d.jpg,285.0,131.0,71.0,81.0,512.0,512.0
73df87c931d6947163a98884ea52f2c1.jpg,20.0,18.0,141.0,201.0,512.0,512.0
97f821bc3cceadd613979fe804144e6e.jpg,262.0,73.0,84.0,114.0,512.0,512.0
a00fa0851fbb9802c2afab33a127434f.jpg,71.0,171.0,104.0,71.0,512.0,512.0
f17cd2cb9baf70e2ef73ee691a77c10f.jpg,270.0,107.0,101.0,129.0,512.0,512.0
0997748d8d78882662bea23986065d1c.jpg,323.0,32.0,68.0,84.0,512.0,512.0
85c48b1f5bbc435e863fe35a55f54bcd.jpg,26.0,45.0,110.0,133.0,512.0,512.0
32ccbf80aded4af6e670d1f8cc114f60.jpg,285.0,92.0,81.0,91.0,512.0,512.0
66aa3dee0af4b75d07e1319ff46da774.jpg,258.0,102.0,78.0,94.0,512.0,512.0
232954196c6446376d4a0d1426db6633.jpg,264.0,91.0,103.0,145.0,512.0,512.0
db466097b53ade7521cb7f39dc340a4f.jpg,325.0,116.0,71.0,83.0,512.0,512.0
431d3537251519fb4ababbe6c4f138c0.jpg,24.0,92.0,65.0,76.0,512.0,512.0
395c8caa31d86faa2c19e68984f1dd33.jpg,154.0,107.0,88.0,127.0,512.0,512.0
18ee263d5e00d00eb0122bf55af7560a.jpg,101.0,69.0,91.0,123.0,512.0,512.0
3a312eda6281fb79ed1c15e43dfa6643.jpg,392.0,49.0,104.0,149.0,512.0,512.0
d0ccfd8e6e5a26e88f45ca2769c2d1f0.jpg,313.0,85.0,134.0,116.0,512.0,512.0
11dabf6b5aaedda47797391c2f0dd3e5.jpg,356.0,97.0,119.0,154.0,512.0,512.0
7776a2cffd449455f8e31685280dc6a2.jpg,128.0,72.0,111.0,141.0,512.0,512.0
e0d24e7454e91ac0764460d16846c086.jpg,150.0,30.0,97.0,134.0,512.0,512.0
12e04f92cd51a7b93cc9c5b2c382fc61.jpg,261.0,122.0,76.0,86.0,512.0,512.0
31b8d0058d14e68b4e54e4a4c861252f.jpg,132.0,57.0,97.0,125.0,512.0,512.0
130a0f8d6a0b4efec98d2cca1e8da373.jpg,267.0,98.0,83.0,118.0,512.0,512.0
9c85bccebe67b594f31c2822c451d3e2.jpg,124.0,91.0,67.0,81.0,512.0,512.0
cabb0f896391abaeba7ebccb2234b440.jpg,305.0,61.0,132.0,192.0,512.0,512.0
389972bce7621b518f97668905b6865b.jpg,160.0,155.0,69.0,81.0,500.0,500.0
76447e617d64e101a01a10cd07298e9f.jpg,324.0,70.0,90.0,119.0,512.0,512.0
92d4974d02a634ccf3265011aafe2ab2.jpg,116.0,45.0,139.0,191.0,512.0,512.0
bb1c0f13eb995035fc412315a0b640bf.jpg,307.0,55.0,126.0,143.0,512.0,512.0
0b428fb66aa22f1872059ed7a3f74adf.jpg,259.0,33.0,109.0,156.0,512.0,512.0
18820971d1fa8af400a2ad8a37010237.jpg,302.0,56.0,68.0,95.0,512.0,512.0
105ac22ab0db6adb496b2ad415d644c9.jpg,292.0,80.0,98.0,135.0,512.0,512.0
538abb88cb9d1182e46a47866665b5ac.jpg,389.0,146.0,79.0,96.0,512.0,512.0
4b6c723cb8d1619c4ce80c61d89064e5.jpg,355.0,17.0,101.0,141.0,512.0,512.0
2315f37bc1a24796273692a2df209d5c.jpg,330.0,17.0,85.0,120.0,512.0,512.0
3a67b3d6aad5446f9e6cb81ab8b53f69.jpg,315.0,86.0,108.0,134.0,512.0,512.0
3bc9c25d9a1a499be05779d234f5dcef.jpg,144.0,30.0,77.0,98.0,512.0,512.0
7d373b54556ee9b5095d7c3d455cfca4.jpg,109.0,158.0,79.0,92.0,512.0,512.0
f653779e3e795292de4612726ffde26b.jpg,258.0,99.0,102.0,123.0,512.0,512.0
1e73c4a41b84eb0b4877bfe813769d99.jpg,144.0,65.0,89.0,117.0,512.0,512.0
df0b461986e9b52dff5e3a52dc6918ac.jpg,165.0,57.0,91.0,101.0,512.0,512.0
80f25b22b39fa1d21e3d5aa1bec4e4de.jpg,271.0,58.0,115.0,160.0,499.0,499.0
ad37f6f44d3e6016ad421bcc6185f73e.jpg,283.0,67.0,77.0,100.0,512.0,512.0
da96e707380f029ceeb5e813618cdbcc.jpg,322.0,113.0,92.0,133.0,512.0,512.0
c2d2718d31a2c708d7d9bcd6b97bfa40.jpg,47.0,70.0,102.0,132.0,512.0,512.0
f847bd15a82829f6878d4b88092e3f52.jpg,327.0,77.0,67.0,92.0,512.0,512.0
807082828a8ffb6cf6f1a36a512e2c92.jpg,347.0,163.0,69.0,90.0,512.0,512.0
6a22d281d6055115f63bb163eb42e743.jpg,295.0,28.0,75.0,101.0,512.0,512.0
c987ea6e00bc7c670bab880dafa29e81.jpg,103.0,146.0,73.0,90.0,512.0,512.0
9a26f7bd993d30d013d09ba217d6ea0b.jpg,45.0,39.0,154.0,197.0,512.0,512.0
df2e82edcf2aa34c64d4b5bacc1709b9.jpg,163.0,43.0,69.0,82.0,512.0,512.0
ec8d90ac36608ba57091972b2971c074.jpg,264.0,136.0,79.0,95.0,512.0,512.0
29bd1f1b462191c4d0bec52ac52b7c92.jpg,307.0,32.0,157.0,195.0,512.0,512.0
98e01665e4b2c6f4d2292244abc81c30.jpg,51.0,35.0,110.0,151.0,512.0,512.0
64df0e0c169a5e135250354d571f7c25.jpg,118.0,72.0,108.0,145.0,480.0,480.0
885e9649594e73ce26fddc0a9eafcdc0.jpg,330.0,82.0,103.0,152.0,512.0,512.0
6c3344a5959135d7f46958ec00e9a317.jpg,130.0,48.0,74.0,103.0,512.0,512.0
89f5cdcaf58753cdbeb23bb85d3692d7.jpg,146.0,133.0,69.0,87.0,512.0,512.0
45725a59160f74e19bda6e59d76d61ed.jpg,137.0,110.0,78.0,87.0,480.0,480.0
55b456f0a10b1296609e92eafe587625.jpg,283.0,78.0,108.0,136.0,512.0,512.0
9dc8ecf77bcf4df49cb471f86f3fd84a.jpg,317.0,64.0,118.0,146.0,480.0,480.0
e991c968b2e39ecfe2849cd5209f6527.jpg,299.0,37.0,105.0,138.0,512.0,512.0
8b7c78e6ab22b3bbac824edc59f80463.jpg,126.0,337.0,66.0,72.0,512.0,512.0
1ca26309573b84c96728cefb80c670ae.jpg,147.0,72.0,106.0,147.0,512.0,512.0
2ac4acc08b6df0a86064837d4a32aae6.jpg,68.0,79.0,99.0,132.0,512.0,512.0
87e64f43f3b930c9fbb8e5a4f05e8bbf.jpg,350.0,128.0,74.0,98.0,512.0,512.0
b5af77d1d91ae9c33a04703dc3a10ee5.jpg,258.0,30.0,76.0,100.0,512.0,512.0
c3bf5b2ab25342045ec725508b76d38c.jpg,303.0,78.0,67.0,100.0,512.0,512.0
0a5fb7460ca56cf2ddd8767ffd6b68d8.jpg,299.0,143.0,72.0,94.0,512.0,512.0
818d90b804ffb7cf083cfca13edfd3bd.jpg,130.0,122.0,95.0,129.0,512.0,512.0
9465735d7f97bbe83aafcff59f81494f.jpg,78.0,304.0,101.0,123.0,512.0,512.0
7f5b9a41a6b836493faf61718fc11151.jpg,315.0,305.0,112.0,152.0,512.0,512.0
58ea11cea7489442704434d2075954c5.jpg,112.0,134.0,73.0,94.0,512.0,512.0
983d35b7b57904aa7594edd628f14bbf.jpg,251.0,87.0,103.0,150.0,480.0,480.0
271195dce79c1e84f517b095b16c8e8d.jpg,298.0,256.0,66.0,82.0,512.0,512.0
cdc828f441b8f1969ea0700252a56436.jpg,155.0,60.0,99.0,107.0,512.0,512.0
be904ed8a401a209448c031fa51a1c4d.jpg,307.0,24.0,111.0,157.0,512.0,512.0
4f1c194ed914262f2741e9e1ff42b09e.jpg,177.0,46.0,76.0,97.0,512.0,512.0
72f412f523b50112cf0d7238ccab57b9.jpg,121.0,61.0,118.0,171.0,512.0,512.0
60f9309d01f316df8aa3793176692bee.jpg,137.0,268.0,106.0,129.0,512.0,512.0
ba03d5e6a87e14b6870260b01bc49c91.jpg,372.0,18.0,68.0,83.0,512.0,512.0
8d1edb66c3284a90acb34479f3cbce4f.jpg,110.0,54.0,89.0,122.0,512.0,512.0
38e0717fdbdba3dc3c057e8b9fb5384b.jpg,258.0,87.0,84.0,117.0,512.0,512.0
f85b8e659017fef546984ab9188bd1b2.jpg,327.0,121.0,91.0,118.0,512.0,512.0
2c080a7ec29d62d21cc3a8eb57a8fdef.jpg,157.0,55.0,69.0,85.0,512.0,512.0
3aac21fd317a2ba9449a48d1b9a00e62.jpg,71.0,100.0,92.0,117.0,512.0,512.0
1cfd172c63143e59d2ed0176e118a82c.jpg,113.0,125.0,72.0,101.0,512.0,512.0
d4147e54d979164be4c922dd387e95e0.jpg,174.0,83.0,73.0,97.0,512.0,512.0
23d6c8b280671a07a17b83963e8ebb7a.jpg,140.0,89.0,78.0,96.0,512.0,512.0
9975f724eba0f894d4202b680b1cd3d1.jpg,316.0,72.0,88.0,131.0,512.0,512.0
bf06cd3b5eeb389ef422cc6125dbaeba.jpg,368.0,114.0,79.0,87.0,512.0,512.0
00e965aeac4ddbbb0d1310113df0104e.jpg,388.0,69.0,104.0,131.0,512.0,512.0
0cd43b3bff84049a2d0836ae77601700.jpg,176.0,85.0,75.0,102.0,512.0,512.0
34efe7a3d01006474f83b2eddab4d3dd.jpg,148.0,268.0,68.0,100.0,512.0,512.0
66dfd4d943ba964bc817b369176c2c91.jpg,141.0,27.0,99.0,127.0,512.0,512.0
d657f42d536178b962c3e9d5c903cf6f.jpg,149.0,109.0,82.0,100.0,480.0,480.0
b1469ec3bd0f6ad471b57b1db10c87b8.jpg,280.0,103.0,111.0,149.0,512.0,512.0
0b7713830e3a7280cac350dd16c41e55.jpg,94.0,76.0,111.0,146.0,512.0,512.0
18b2e3dbcb3e91037f0487a364ca6c7d.jpg,369.0,78.0,76.0,96.0,512.0,512.0
41f4e70460f1023d437e29e088193d2b.jpg,182.0,91.0,73.0,101.0,512.0,512.0
a171fb02fae50e322a50d0c36ad33f29.jpg,352.0,160.0,72.0,82.0,512.0,512.0
b9df6525f08e83429138916db5abc990.jpg,309.0,25.0,111.0,151.0,512.0,512.0
7c30ad522fac6b0aa5b3867f8b4555fc.jpg,382.0,22.0,66.0,76.0,512.0,512.0
5095fb08928bb6e4e872591510e30e66.jpg,345.0,159.0,63.0,66.0,500.0,500.0
9f070403c8f9d9132c71b3e9fefd8b65.jpg,149.0,59.0,72.0,89.0,512.0,512.0
1d87d77e4fb82eb59590c041acd73669.jpg,294.0,90.0,80.0,113.0,512.0,512.0
e6ff13f372230091cd87b57b85f34586.jpg,354.0,116.0,91.0,106.0,512.0,512.0
0d5a1979554cf37bea890553fe26bede.jpg,131.0,129.0,70.0,92.0,480.0,480.0
9989a43ec4e9cea54b1076b9be6ecedc.jpg,85.0,103.0,119.0,145.0,512.0,512.0
549f9cd92a93842ffe77004116c8fe5b.jpg,79.0,82.0,93.0,113.0,512.0,512.0
095e3ecc6a96a0748da945379a24249d.jpg,100.0,59.0,125.0,176.0,512.0,512.0
1c74c72bc6325867b2c894198e29c176.jpg,261.0,65.0,76.0,96.0,512.0,512.0
2ffc893db32f741162921c1a72e4e7a2.jpg,407.0,76.0,73.0,102.0,512.0,512.0
2c5026d4a349d3c9bbf1a7fe1c79e26a.jpg,131.0,30.0,115.0,159.0,512.0,512.0
1d57505e98bcf304fb273da6ca055db3.jpg,79.0,52.0,90.0,132.0,512.0,512.0
f4c657be5c5161c7668fa90cc254eccb.jpg,176.0,74.0,80.0,93.0,512.0,512.0
7faa71a17ad14ce31eed6930d30070e6.jpg,290.0,76.0,111.0,172.0,512.0,512.0
dfe0c2640928ca3b1b391c76ac4c3360.jpg,265.0,102.0,115.0,147.0,512.0,512.0
faec4a3dc7680fa379cb7afd03110dc0.jpg,309.0,66.0,84.0,125.0,512.0,512.0
4cd9f9254df0ca39b84200362b0ce3e2.jpg,360.0,52.0,83.0,107.0,512.0,512.0
630ae4fd46d80f4a6961a78feb15964b.jpg,106.0,330.0,117.0,131.0,512.0,512.0
588dc4b98b696aabb89ec3b0e2f8cbc8.jpg,62.0,111.0,88.0,116.0,512.0,512.0
4b9cb4d6b0c2cf5a7e343e5668677648.jpg,272.0,38.0,67.0,88.0,512.0,512.0
41fddfd9a974845b586ce130de3758d3.jpg,300.0,101.0,109.0,145.0,512.0,512.0
90914b0da63192d45be2839e0011a6ff.jpg,336.0,78.0,77.0,101.0,512.0,512.0
631e093ede161528aff887894c5d1670.jpg,39.0,111.0,79.0,101.0,480.0,480.0
ab22bd5de7dd0cfc75e791701bb94459.jpg,321.0,90.0,115.0,156.0,512.0,512.0
aa4cab3ed5907c1dfe3c94898f6ac8ff.jpg,155.0,57.0,73.0,103.0,512.0,512.0
f3f9f353150fed744f45ccc9a4be3850.jpg,73.0,49.0,68.0,91.0,512.0,512.0
93f5a7d77dd4ede30da9f60ac2837a92.jpg,98.0,265.0,82.0,65.0,512.0,512.0
e3e0cede0d608c52c9c9d6ced2a19d6a.jpg,150.0,340.0,84.0,80.0,512.0,512.0
a7fad9d3ca4b94359d02986d22e38352.jpg,273.0,30.0,71.0,100.0,512.0,512.0
0513370d07b3af3ab230bed3b77f1f65.jpg,318.0,65.0,132.0,149.0,512.0,512.0
ebb913d835bd39d2512a602660d90bf9.jpg,268.0,64.0,98.0,116.0,480.0,480.0
72c331952220c7f18a7e064b6178a4cd.jpg,16.0,31.0,135.0,175.0,512.0,512.0
3570f9bac901b165bacab282720e1ccb.jpg,132.0,168.0,77.0,87.0,512.0,512.0
3b373c77e94cbc5ea89f6b7f0354061b.jpg,309.0,74.0,89.0,105.0,512.0,512.0
7bef09cd595a014832594790f2305bb4.jpg,309.0,116.0,99.0,121.0,512.0,512.0
8bd13f3e89eb98d8b58cc53b095a54a2.jpg,340.0,82.0,102.0,133.0,512.0,512.0
06e5e5ca12b62eedc3686a1f9c5ca63f.jpg,68.0,17.0,149.0,199.0,512.0,512.0
7b42e2319da99317c5c48bcbe7f13c05.jpg,363.0,105.0,117.0,123.0,512.0,512.0
133d741ea6a098cf9a090ee2538404b2.jpg,271.0,149.0,69.0,96.0,512.0,512.0
17b253573553c084dc77c97abe559f7c.jpg,262.0,321.0,65.0,71.0,512.0,512.0
f7a5e8ffc2f4b45b36f63a5edebeb488.jpg,389.0,290.0,65.0,74.0,512.0,512.0
2327a7c90460b95a2ee435bd720e5b8e.jpg,278.0,117.0,90.0,121.0,512.0,512.0
e2390f6124c514a1d30073d671d92595.jpg,286.0,129.0,76.0,97.0,512.0,512.0
1bbe3e9f09113f9da13ba5a015709c6f.jpg,347.0,66.0,108.0,148.0,512.0,512.0
42e4e80d288eedb9ca06c428758fcc33.jpg,397.0,61.0,86.0,103.0,512.0,512.0
28dc412b253ea8c3862997815c3c750e.jpg,277.0,79.0,128.0,173.0,512.0,512.0
f6c10f17c8098c12c062620fc435a866.jpg,99.0,103.0,71.0,97.0,512.0,512.0
9ba1f1d6fcf24951a03c20cb5fdcb65f.jpg,115.0,161.0,77.0,94.0,512.0,512.0
0af5a31efd51a77936cf0993bef9ed50.jpg,322.0,95.0,78.0,82.0,512.0,512.0
855b1c18254fd30b670410935c4cfc7c.jpg,99.0,35.0,76.0,114.0,499.0,499.0
b91a5e817b21059605f148b7a9a59064.jpg,331.0,84.0,79.0,98.0,512.0,512.0
1c41266102db202ea0c790e8d46e78e5.jpg,90.0,58.0,107.0,127.0,512.0,512.0
7b346f5d5e97ad4ac79b365e7cf039bc.jpg,43.0,23.0,72.0,91.0,480.0,480.0
2452ae12cf2eddf6b41d86463d7e3fbb.jpg,372.0,47.0,85.0,121.0,512.0,512.0
3008d7c994a80ed9f67e21379218b2d4.jpg,373.0,51.0,87.0,130.0,512.0,512.0
c984494bba755df94f78fe3222e4fd3b.jpg,167.0,50.0,80.0,91.0,512.0,512.0
9d82b016c1b0c891af1253d15808e4f3.jpg,298.0,98.0,75.0,99.0,512.0,512.0
13555283abe6973761b1f61a9885178c.jpg,134.0,268.0,83.0,109.0,512.0,512.0
ec1fa553d3779167c5e6e9f5a4d9dbfa.jpg,92.0,137.0,83.0,115.0,512.0,512.0
11ca9bbd69b2b68396be3b2f1d4c14cd.jpg,281.0,37.0,139.0,176.0,512.0,512.0
6c9c51c6a18b63f29083aae11720372d.jpg,58.0,106.0,23.0,28.0,512.0,512.0
52fbf4a1db53bc3b4bf355ec56281ab8.jpg,90.0,202.0,34.0,44.0,512.0,512.0
83554ade9d0fda5a39bc4a0a7596f561.jpg,426.0,113.0,49.0,58.0,512.0,512.0
9d357754aa15e5501cc9b8bafb3fa32e.jpg,81.0,214.0,22.0,28.0,512.0,512.0
bf0e8b3316e47a34bc6666c0d0e12a72.jpg,310.0,73.0,45.0,49.0,512.0,512.0
