Filename,x,y,w,h,W,H
b0735bfe841bf5784730ebaee7fc9d64.png,151,56,45,60,512,512
0973d4bbe9a55d0a7c97072a248fa47a.png,98,386,16,19,512,512
b500ce05dcd3d20ebc70c3b407f6af5e.png,154,31,31,43,512,512
f35754a9e3b5cc6795f5b4e2e80ed40a.png,401,66,41,63,512,512
6c468812ffffaba75c525c51832ac5be.png,257,51,44,52,512,512
84be8b3f4277d914d0930a37590bf5ce.png,387,263,27,36,512,512
00bbc52c7d00dbad91f783739171cb0e.png,138,89,26,29,480,480
ca280cae238ad9a47b5d443f295a34bd.png,83,86,36,42,512,512
edf4d7d802deee6448ee970429361183.png,453,178,25,31,512,512
b1d5f41d0b1121c6938087077ba1b038.png,98,317,16,21,480,480
4062b0ebc9dafcd6db274e1c607c7513.png,432,164,24,32,512,512
d925bb664037b2679ff21822b0b4b84f.png,74,280,26,34,512,512
dd54efc5a5c3526adfd7ad9cf583afef.png,318,25,42,48,480,480
0ea102284356af97cc7b0bb2e2dca7ee.png,49,197,46,58,512,512
94e6541f4be4d65fe34488fc602c99b7.png,20,276,32,43,512,512
3fbfe051d58933b5bbb8d4d78a86f515.png,80,133,47,63,512,512
875171168e91adf02c785a7c35488ebc.png,76,201,31,37,512,512
2a8da3c0c54a2630fcf09882de3e215d.png,400,164,37,41,512,512
2ae11ded29666e06fb52db5cd80bebeb.png,384,282,62,44,512,512
e47d0f7d5fb916e46f097dcd909d6913.png,420,165,45,54,480,480
c4abab67b5d4fb0729f4cdb5b2930da9.png,394,158,21,26,512,512
4337be51e7035dc46526b356b1ee3e1d.png,350,392,56,63,512,512
248cee8105c018b70e63a60d54130067.png,430,107,25,28,512,512
738c7cfaf248e647bc0a2d5ec0d340a6.png,42,105,26,31,512,512
839e3728fc5a0290d669fed1329d87df.png,407,329,17,20,512,512
d2e1da6d0c8c5fd02ececcee5aa07d80.png,92,118,34,38,512,512
6677231020316c650212b5558b929263.png,418,313,30,33,512,512
a11db13cc16a090e6fc05244a380bce1.png,368,74,37,47,512,512
16fb678a9ce3a12984ca9036c19d16fe.png,89,180,19,24,512,512
fef723fa080d9ba0510619dd0179a009.png,35,115,28,33,512,512
de0a81a03ecf487415f904e5cb609643.png,267,37,44,56,512,512
a58ad5d76dda8d945f37b5a975ffaf67.png,446,209,20,22,512,512
0d7fe12cd8f1239efc2a3709890ffbb2.png,400,311,16,18,512,512
3d35925c5dd247ff41519a352dfb1763.png,344,403,34,42,512,512
c2f467474c352910553dfeab48e85ea1.png,306,89,37,38,512,512
be3a59f0c0406b46b2455377caf2d18d.png,60,195,29,32,512,512
bcf7134b472f27d7798a436b4e2f662d.png,88,287,16,19,512,512
dee5bbe5051438dc759cc18e2eae7199.png,391,206,38,47,512,512
52047f6f86bdaddad4b0f2c672015e2e.png,427,217,16,23,512,512
c762eeedcc987113d6231ae977273ae4.png,196,19,46,63,512,512
52cd3003821c793f95a0cc2122d7ccb6.png,178,78,36,47,512,512
53adab2e6ce26995ca972952a13d959e.png,416,289,40,57,512,512
e3a33766cc9b65185c435c42176a3efa.png,224,49,17,20,512,512
76c7b384d5ba59b7a9253d0f81bfc52a.png,45,191,37,42,512,512
fbcf9930ca4cba2a2a5a41b24e5c3876.png,150,51,43,62,512,512
bd1b08cdb010209297e73b44ec7e68ac.png,408,204,29,35,512,512
d3498ec725ca3a27b696bd813d819249.png,399,139,43,51,512,512
beaa4f485faa00086182a51e1f70f7bb.png,227,445,28,32,512,512
31d801866304fc5fbbce11aab07a7f22.png,186,30,45,62,512,512
a63b4ba392bd8a862bc7c48f2de5fd2a.png,78,273,38,47,507,507
61257c4e593f06ac4d7f3b2f331c8132.png,26,188,22,26,512,512
348ba8752f1908fcb64064104144c2e5.png,439,143,26,31,499,499
e9783b8950d697a7ed382959b30f04c0.png,468,381,17,24,512,512
7a89d8867de0a7dcf48392e41fab647f.png,466,344,26,33,512,512
13e42f1e62c7cbe4af8060b133a3a2d0.png,95,125,28,38,512,512
2b7d2cafc9fa27162e0333b5b43a8245.png,111,146,16,22,512,512
b8639776377182c2459289ed6eb0f482.png,451,133,36,42,512,512
8dbdb33f452fa82ca55619dda25f1e81.png,408,194,18,22,512,512
9301e5fa71d2dccebab9508c78d40ed0.png,407,95,36,43,512,512
5c7685f06b979b96c1db18498d145058.png,195,363,28,35,480,480
57500fd75fd6b0bf09a8133cd68684f0.png,74,104,39,43,512,512
af6640623ecb4f29f544711adb2ec31c.png,389,218,26,36,512,512
ff4f5404c24bfb07425b68afaad0d086.png,93,362,31,39,512,512
4e4471c556c3f4d4b265edee84d53529.png,64,149,24,31,512,512
c53b8443cbbb075c0e8a2c67c6563b43.png,78,96,34,41,512,512
59f4997418773ffb047bbe58dd3bc986.png,74,227,19,22,512,512
e556fff13dc99e29dc6b41aa14953f07.png,465,212,19,22,512,512
a34cd42d6c5d2fc78086f143a9634e8b.png,147,28,46,56,512,512
9c907c08b39b3458d7fd2eebc71b1ded.png,96,209,29,36,512,512
e924c6a4db3906c17fcb02d9ea5c7fbe.png,77,181,35,39,512,512
3c73bb8338b836cbb0998a4d538ba247.png,413,299,18,22,512,512
6fae11e52a76831e56aa5d3a09f16288.png,394,136,21,36,512,512
1ccfe4f3467362d91bc97794fd2f8ae6.png,379,434,35,46,512,512
240754dd3adb9dd806da4a8a035d5bc4.png,301,27,53,51,512,512
024076177b5b389aa8c8ce6224cd52d9.png,428,349,29,41,512,512
f5ed3c0c115daca50432cc5532d1e7bc.png,394,322,45,53,512,512
b35b69cf9a0cc6020f8a12371692c892.png,41,203,18,19,480,480
dfe3aa8158ca66afd882335d4962481f.png,453,132,30,39,512,512
2453aafbff19772ee3c836d57caa1cde.png,140,82,24,29,512,512
3ca7eff8d2c3a2efe1045b08fc5b0373.png,321,49,25,33,512,512
5eb910272b634ccd72acf84ff5d49444.png,33,141,29,32,512,512
f0ecf46e9ec3b94fb3173aed2e164ce8.png,17,128,24,33,512,512
19295f79b8ca80041198e0a55e5caac8.png,389,114,24,30,512,512
ec7f53416c5afafef454401710d1e3be.png,468,270,19,22,512,512
146c81bc8a3898800c00288873b21235.png,160,72,42,53,512,512
94ce29812531538f346ece1c0164b050.png,70,116,47,58,512,512
167b354bba63c7d35d1dfa307f2f4459.png,398,147,20,22,512,512
d86b30ee24949df5cb1a70df09db8db5.png,446,161,38,46,512,512
789ffbff9fecb1bf61fc6ea78ca18216.png,384,145,47,59,512,512
bd695c7dd26d8a72aa65047d36fadd1b.png,382,388,24,29,512,512
ab0fe511e4ea8e1fd2cef789455f4ce1.png,179,21,41,56,512,512
60671cfc5cf035c3e29680f417556777.png,437,138,34,42,512,512
7ba4cb8aef3dffb5229585c53b2ffaf9.png,94,209,34,40,512,512
ecf2d222ac5bb64f7fb0eecc9a7020fc.png,409,164,43,55,512,512
f99e6cda0163960240a0d5f4665dcd83.png,212,43,25,33,500,500
16a7be826f88f587916bd13d43e7be6b.png,441,18,32,37,512,512
626b289fe4ee21ecca61fcbb21031bd4.png,477,227,19,22,512,512
b7db1b4a91e782913aeca9163aba9352.png,91,133,24,30,512,512
1d53f0f9453116bbd51eb114a78e882b.png,91,140,18,21,512,512
7d986852c60c4cd444109124f22d2a7d.png,379,55,36,48,512,512
cdc5cbcf96bc16c745ba2ed64c99ae33.png,21,264,25,31,512,512
1e8572995e0740c29c56ba9bc779ab05.png,385,142,31,44,512,512
d7fb2a0f319e02e8b43c17117ad13333.png,353,59,58,61,500,500
54ca4fd0dae0f6c94c802ba1fd2e52a5.png,101,325,16,21,512,512
455ede4eab9a6c0b1d88900c9ea069d0.png,100,32,17,23,512,512
05aa3e456688e749e4eb1ea690462875.png,385,168,17,17,512,512
613d9947ac5648f6b8faa8a3e576a285.png,29,116,48,63,512,512
90840615f94e2a9f8a5bacaf8d79e7de.png,106,160,17,22,512,512
b5d86d832c043fbc1d6a567a44621e92.png,395,385,21,28,512,512
f9466a44c2dca3478cf6dbcec455fc9d.png,78,125,28,35,512,512
8e0003133ae0a6607a1d4f3d9feb9e9e.png,406,404,19,22,512,512
9783740601019dbe6225d15c0a0b1cf1.png,74,401,27,38,512,512
a29d13ec1f7f0656f7ea85239bec2d02.png,452,261,24,31,512,512
5ad77f0774d8bee5351b96c7c5a4c5c5.png,421,196,46,53,512,512
6b47c36afe77757c25bf7530b6700aac.png,452,201,36,49,512,512
4c37b24c1be8eeee139cc235319815c6.png,219,47,36,45,512,512
1cfdd806fec046bb6c9ff3646bbdae77.png,460,234,18,21,512,512
1e2885da1dcbf549e2503bde44c5ef77.png,221,53,30,43,512,512
61c07603b7271c20f778141ac440c146.png,145,71,24,28,512,512
55b4745a88c4145a3298191f85a2cb85.png,424,24,49,58,512,512
de8c9d5b819f964db865f8701e882e0f.png,397,135,36,39,512,512
3967fec9d4ecfbe4d8f01247656c124d.png,378,55,39,38,512,512
795a7872d3d73f4c38dac1824d941c16.png,447,176,34,39,512,512
1a33a636f29ea48ac3ae7228c2c49461.png,389,196,20,27,512,512
08a718664238d891ac0f9be8577258a1.png,192,61,49,57,512,512
b31a03fbc586144bc62a72eb3daede89.png,76,64,36,45,512,512
b824b82b2062ac02a697f459953284c6.png,70,395,33,45,512,512
ccdc36e0eb9fc6f396e7ed45d6c2cb1e.png,454,185,17,24,512,512
27ea227b99943387fd739f016d6f09d1.png,415,88,21,27,512,512
e05af370bb0c78ea7887cba0afd88964.png,401,327,21,22,512,512
dd74fcf35cc799516198558e5866d166.png,416,123,36,42,512,512
4cadd26b60dd9db114edfe8ebcc4b9cf.png,440,110,30,39,512,512
f15e9b60955cb8c822d78d5df8a1d2e7.png,87,263,35,41,512,512
d8f3ec02d589c3964e3e7d098dd61feb.png,435,126,50,60,512,512
94b080b4f476e8e95afec67003258c27.png,179,388,48,63,512,512
d5e2afb7c0581306e95941780d565468.png,34,168,34,46,512,512
eb073542bb5551c4981ac1aa26c6c23d.png,79,203,17,21,512,512
9cc4c0ee38bfdb5fc86ae3107fe9ccc8.png,384,175,25,35,512,512
d852b74d88100043b2434a833ed1f3aa.png,44,109,31,40,512,512
027b0ad48fbbbf114c7e1179b91498e6.png,314,62,25,34,512,512
